trade_date,energy_price,energy_volume,CAD/USD,DXY,EUR/USD,NOK/USD,RUB/USD,oil_storage
2021-01-04T00:00:00.000+0000,47.62,528525,0.786,89.88,1.2251,0.117,0.0135,485459
2021-01-05T00:00:00.000+0000,49.93,643191,0.7824,89.44,1.2252,0.1169,0.0134,485459
2021-01-06T00:00:00.000+0000,50.63,509365,0.789,89.53,1.23,0.1182,0.0135,485459
2021-01-07T00:00:00.000+0000,50.83,369292,0.7896,89.83,1.2341,0.1191,0.0135,485459
2021-01-08T00:00:00.000+0000,52.24,499416,0.7884,90.1,1.2271,0.1187,0.0134,482211
2021-01-11T00:00:00.000+0000,52.25,394822,0.7855,90.54,1.2186,0.1182,0.0134,482211
2021-01-12T00:00:00.000+0000,53.21,400200,0.783,90.05,1.2161,0.1173,0.0134,482211
2021-01-13T00:00:00.000+0000,52.91,429898,0.7869,90.32,1.2209,0.1184,0.0136,482211
2021-01-14T00:00:00.000+0000,53.57,390087,0.7875,90.24,1.2162,0.1182,0.0135,482211
2021-01-15T00:00:00.000+0000,52.36,165668,0.7907,90.78,1.2151,0.1181,0.0136,486563
2021-01-19T00:00:00.000+0000,52.98,125964,0.7844,90.5,1.2077,0.1164,0.0135,486563
2021-01-20T00:00:00.000+0000,53.24,400301,0.786,90.47,1.2139,0.1174,0.0136,486563
2021-01-21T00:00:00.000+0000,53.13,352397,0.792,90.13,1.2116,0.118,0.0136,486563
2021-01-22T00:00:00.000+0000,52.27,437484,0.7907,90.24,1.2166,0.119,0.0135,476653
2021-01-25T00:00:00.000+0000,52.77,349076,0.786,90.39,1.2169,0.1181,0.0133,476653
2021-01-26T00:00:00.000+0000,52.61,314538,0.7851,90.17,1.2146,0.1172,0.0133,476653
2021-01-27T00:00:00.000+0000,52.85,442376,0.7878,90.65,1.2163,0.117,0.0133,476653
2021-01-28T00:00:00.000+0000,52.34,411406,0.7803,90.46,1.2105,0.1155,0.0132,476653
2021-01-29T00:00:00.000+0000,52.2,410914,0.7794,90.58,1.212,0.1163,0.0131,475659
2021-02-01T00:00:00.000+0000,53.55,416067,0.7811,91.02,1.2124,0.1162,0.0132,475659
2021-02-02T00:00:00.000+0000,54.76,463718,0.7785,91.2,1.2069,0.1165,0.0131,475659
2021-02-03T00:00:00.000+0000,55.69,448693,0.7822,91.12,1.2039,0.1163,0.0131,475659
2021-02-04T00:00:00.000+0000,56.23,381404,0.7822,91.53,1.2042,0.1166,0.0132,475659
2021-02-05T00:00:00.000+0000,56.85,400833,0.7799,91.04,1.1967,0.1159,0.0132,469014
2021-02-08T00:00:00.000+0000,57.97,399724,0.7838,90.93,1.2049,0.1173,0.0134,469014
2021-02-09T00:00:00.000+0000,58.36,514698,0.7851,90.44,1.2054,0.1178,0.0135,469014
2021-02-10T00:00:00.000+0000,58.68,457535,0.7876,90.37,1.212,0.1184,0.0135,469014
2021-02-11T00:00:00.000+0000,58.24,380445,0.7876,90.42,1.2121,0.1182,0.0135,469014
2021-02-12T00:00:00.000+0000,59.47,480822,0.7874,90.48,1.2132,0.118,0.0136,461757
2021-02-16T00:00:00.000+0000,60.05,602332,0.7914,90.51,1.2132,0.1192,0.0136,461757
2021-02-17T00:00:00.000+0000,61.14,335419,0.7868,90.95,1.2092,0.1182,0.0136,461757
2021-02-18T00:00:00.000+0000,60.52,132035,0.7874,90.59,1.2048,0.1177,0.0136,461757
2021-02-19T00:00:00.000+0000,59.24,102427,0.7886,90.36,1.2092,0.1182,0.0135,463042
2021-02-22T00:00:00.000+0000,61.49,505773,0.7937,90.01,1.2126,0.1184,0.0135,463042
2021-02-23T00:00:00.000+0000,61.67,570677,0.7931,90.17,1.2167,0.1178,0.0135,463042
2021-02-24T00:00:00.000+0000,63.22,489933,0.7941,90.18,1.2152,0.1181,0.0135,463042
2021-02-25T00:00:00.000+0000,63.53,510357,0.7994,90.13,1.2171,0.1195,0.0136,463042
2021-02-26T00:00:00.000+0000,61.5,472723,0.793,90.93,1.216,0.1176,0.0134,484605
2021-03-01T00:00:00.000+0000,60.64,456679,0.7876,91.04,1.209,0.1159,0.0134,484605
2021-03-02T00:00:00.000+0000,59.75,464133,0.791,90.79,1.2051,0.1169,0.0135,484605
2021-03-03T00:00:00.000+0000,61.28,465311,0.7914,90.95,1.2085,0.118,0.0136,484605
2021-03-04T00:00:00.000+0000,63.83,694628,0.7892,91.63,1.2051,0.1174,0.0135,484605
2021-03-05T00:00:00.000+0000,66.09,573168,0.7888,91.98,1.1968,0.1166,0.0134,498403
2021-03-08T00:00:00.000+0000,65.05,533376,0.7916,92.31,1.1926,0.1174,0.0135,498403
2021-03-09T00:00:00.000+0000,64.01,554564,0.79,91.96,1.1852,0.1172,0.0134,498403
2021-03-10T00:00:00.000+0000,64.44,498488,0.7909,91.79,1.1898,0.1181,0.0135,498403
2021-03-11T00:00:00.000+0000,66.02,441063,0.7924,91.42,1.1926,0.1186,0.0136,498403
2021-03-12T00:00:00.000+0000,65.61,321714,0.798,91.68,1.1986,0.1189,0.0136,500799
2021-03-15T00:00:00.000+0000,65.39,378009,0.802,91.83,1.195,0.1188,0.0136,500799
2021-03-16T00:00:00.000+0000,64.8,317537,0.8016,91.87,1.1926,0.1183,0.0137,500799
2021-03-17T00:00:00.000+0000,64.6,254724,0.8037,91.4,1.1902,0.118,0.0137,500799
2021-03-18T00:00:00.000+0000,60,143597,0.8071,91.85,1.1983,0.1191,0.0136,500799
2021-03-19T00:00:00.000+0000,61.42,84171,0.8006,91.92,1.1918,0.1175,0.0135,502711
2021-03-22T00:00:00.000+0000,61.55,404370,0.7985,91.8,1.1883,0.1169,0.0135,502711
2021-03-23T00:00:00.000+0000,57.76,712317,0.7987,92.34,1.1933,0.1177,0.0134,502711
2021-03-24T00:00:00.000+0000,61.18,566291,0.7943,92.53,1.184,0.1155,0.0131,502711
2021-03-25T00:00:00.000+0000,58.56,580105,0.7951,92.88,1.1813,0.1166,0.0131,502711
2021-03-26T00:00:00.000+0000,60.97,471996,0.7935,92.77,1.1777,0.1159,0.0131,501835
2021-03-29T00:00:00.000+0000,61.56,449360,0.7946,92.94,1.1788,0.1165,0.0132,501835
2021-03-30T00:00:00.000+0000,60.55,388188,0.7943,93.3,1.1771,0.117,0.0132,501835
2021-03-31T00:00:00.000+0000,59.16,414162,0.7923,93.23,1.1724,0.117,0.0132,501835
2021-04-01T00:00:00.000+0000,61.45,605567,0.7959,92.93,1.1729,0.117,0.0132,501835
2021-04-05T00:00:00.000+0000,58.65,438864,0.7959,92.6,1.1768,0.1173,0.0131,498313
2021-04-06T00:00:00.000+0000,59.33,457348,0.7987,92.34,1.1819,0.1177,0.0131,498313
2021-04-07T00:00:00.000+0000,59.77,475537,0.7955,92.46,1.1874,0.118,0.013,498313
2021-04-08T00:00:00.000+0000,59.6,419913,0.7929,92.06,1.1874,0.118,0.013,498313
2021-04-09T00:00:00.000+0000,59.32,351436,0.796,92.16,1.1916,0.1183,0.013,492423
2021-04-12T00:00:00.000+0000,59.7,410218,0.798,92.14,1.1901,0.1176,0.0129,492423
2021-04-13T00:00:00.000+0000,60.18,349733,0.7962,91.85,1.1915,0.1179,0.0129,492423
2021-04-14T00:00:00.000+0000,63.15,419813,0.7976,91.69,1.1954,0.1181,0.0132,492423
2021-04-15T00:00:00.000+0000,63.46,243370,0.7989,91.67,1.1986,0.1192,0.0132,492423
2021-04-16T00:00:00.000+0000,63.13,87795,0.7972,91.56,1.1972,0.1194,0.0131,493017
2021-04-19T00:00:00.000+0000,63.38,74384,0.7989,91.07,1.1969,0.1193,0.0132,493017
2021-04-20T00:00:00.000+0000,62.44,476046,0.7986,91.24,1.2045,0.1207,0.0131,493017
2021-04-21T00:00:00.000+0000,61.35,431486,0.7929,91.16,1.2032,0.1196,0.013,493017
2021-04-22T00:00:00.000+0000,61.43,344700,0.7998,91.33,1.2038,0.12,0.0131,493017
2021-04-23T00:00:00.000+0000,62.14,345407,0.7998,90.86,1.2015,0.1197,0.0132,493107
2021-04-26T00:00:00.000+0000,61.91,366865,0.8008,90.81,1.209,0.1204,0.0133,493107
2021-04-27T00:00:00.000+0000,62.94,361536,0.8067,90.91,1.2082,0.1206,0.0133,493107
2021-04-28T00:00:00.000+0000,63.86,387683,0.806,90.61,1.209,0.1209,0.0134,493107
2021-04-29T00:00:00.000+0000,65.01,384489,0.8128,90.61,1.2136,0.1224,0.0134,493107
2021-04-30T00:00:00.000+0000,63.58,400515,0.8146,91.28,1.2127,0.1223,0.0134,485117
2021-05-03T00:00:00.000+0000,64.49,285969,0.8144,90.95,1.2028,0.1203,0.0133,485117
2021-05-04T00:00:00.000+0000,65.69,370208,0.8143,91.29,1.2061,0.1207,0.0134,485117
2021-05-05T00:00:00.000+0000,65.63,460066,0.813,91.31,1.2015,0.1201,0.0134,485117
2021-05-06T00:00:00.000+0000,64.71,389214,0.8152,90.95,1.2008,0.1199,0.0134,485117
2021-05-07T00:00:00.000+0000,64.9,431417,0.8228,90.23,1.2069,0.1205,0.0135,484691
2021-05-10T00:00:00.000+0000,64.92,448337,0.8255,90.21,1.2171,0.1219,0.0136,484691
2021-05-11T00:00:00.000+0000,65.28,514949,0.8269,90.14,1.2141,0.1212,0.0135,484691
2021-05-12T00:00:00.000+0000,66.08,508519,0.8267,90.71,1.2145,0.1212,0.0135,484691
2021-05-13T00:00:00.000+0000,63.82,547691,0.825,90.75,1.2079,0.1199,0.0134,484691
2021-05-14T00:00:00.000+0000,65.37,383749,0.8218,90.32,1.2077,0.1197,0.0135,486011
2021-05-17T00:00:00.000+0000,66.27,268476,0.8257,90.22,1.215,0.1217,0.0135,486011
2021-05-18T00:00:00.000+0000,65.49,167348,0.8291,89.75,1.2157,0.1212,0.0136,486011
2021-05-19T00:00:00.000+0000,63.36,101902,0.8283,90.19,1.2224,0.1215,0.0136,486011
2021-05-20T00:00:00.000+0000,62.05,524168,0.8242,89.81,1.2173,0.1201,0.0136,486011
2021-05-21T00:00:00.000+0000,63.58,530831,0.829,90.02,1.2225,0.1204,0.0136,484349
2021-05-24T00:00:00.000+0000,66.05,466647,0.8287,89.83,1.2183,0.1194,0.0136,484349
2021-05-25T00:00:00.000+0000,66.07,497394,0.8299,89.64,1.2215,0.12,0.0136,484349
2021-05-26T00:00:00.000+0000,66.21,376207,0.8289,90.04,1.2249,0.1204,0.0136,484349
2021-05-27T00:00:00.000+0000,66.85,337542,0.8244,89.97,1.2193,0.1195,0.0136,484349
2021-05-28T00:00:00.000+0000,66.32,390461,0.8285,90.03,1.2193,0.1198,0.0136,479270
2021-06-01T00:00:00.000+0000,67.72,570985,0.8291,89.83,1.2233,0.1204,0.0136,479270
2021-06-02T00:00:00.000+0000,68.83,332995,0.8286,89.9,1.2218,0.1203,0.0136,479270
2021-06-03T00:00:00.000+0000,68.81,351367,0.8307,90.5,1.221,0.1205,0.0137,479270
2021-06-04T00:00:00.000+0000,69.62,326250,0.826,90.14,1.2133,0.1194,0.0137,474029
2021-06-07T00:00:00.000+0000,69.23,365621,0.8281,89.95,1.2168,0.1204,0.0137,474029
2021-06-08T00:00:00.000+0000,70.05,441302,0.8274,90.08,1.2194,0.121,0.0137,474029
2021-06-09T00:00:00.000+0000,69.96,410820,0.8257,90.12,1.2173,0.121,0.0138,474029
2021-06-10T00:00:00.000+0000,70.29,492464,0.8255,90.08,1.2182,0.1209,0.0138,474029
2021-06-11T00:00:00.000+0000,70.91,563575,0.8269,90.56,1.2173,0.1209,0.0139,466674
2021-06-14T00:00:00.000+0000,70.88,319639,0.8225,90.52,1.211,0.1198,0.0139,466674
2021-06-15T00:00:00.000+0000,72.12,336035,0.8237,90.54,1.2122,0.1203,0.0139,466674
2021-06-16T00:00:00.000+0000,72.15,426775,0.8206,91.13,1.2127,0.1203,0.0138,466674
2021-06-17T00:00:00.000+0000,71.04,373780,0.8145,91.89,1.1996,0.118,0.0138,466674
2021-06-18T00:00:00.000+0000,71.64,139584,0.81,92.23,1.1913,0.1171,0.0138,459060
2021-06-21T00:00:00.000+0000,73.66,123662,0.8032,91.86,1.1874,0.1154,0.0137,459060
2021-06-22T00:00:00.000+0000,73.06,498555,0.8084,91.73,1.1913,0.1166,0.0137,459060
2021-06-23T00:00:00.000+0000,73.08,429207,0.8123,91.8,1.1937,0.1171,0.0137,459060
2021-06-24T00:00:00.000+0000,73.3,334833,0.8128,91.82,1.1933,0.1172,0.0138,459060
2021-06-25T00:00:00.000+0000,74.05,364721,0.8115,91.81,1.193,0.1176,0.0138,452342
2021-06-28T00:00:00.000+0000,72.91,354701,0.8135,91.88,1.1942,0.1178,0.0138,452342
2021-06-29T00:00:00.000+0000,72.98,321448,0.8108,92.05,1.1929,0.1174,0.0138,452342
2021-06-30T00:00:00.000+0000,73.47,383626,0.8067,92.44,1.1902,0.1169,0.0138,452342
2021-07-01T00:00:00.000+0000,75.23,615678,0.8069,92.6,1.1857,0.1162,0.0137,452342
2021-07-02T00:00:00.000+0000,75.16,377531,0.8038,92.23,1.1846,0.1159,0.0136,445476
2021-07-06T00:00:00.000+0000,73.37,714044,0.8104,92.55,1.1864,0.1168,0.0136,445476
2021-07-07T00:00:00.000+0000,72.2,607971,0.8027,92.64,1.1825,0.1149,0.0134,445476
2021-07-08T00:00:00.000+0000,72.94,529690,0.8012,92.36,1.1793,0.1145,0.0134,445476
2021-07-09T00:00:00.000+0000,74.56,422154,0.7982,92.13,1.1848,0.1139,0.0134,437580
2021-07-12T00:00:00.000+0000,74.1,397931,0.8034,92.23,1.1873,0.1152,0.0135,437580
2021-07-13T00:00:00.000+0000,75.25,444078,0.8029,92.75,1.1865,0.1152,0.0134,437580
2021-07-14T00:00:00.000+0000,73.13,528360,0.7987,92.41,1.1775,0.114,0.0135,437580
2021-07-15T00:00:00.000+0000,71.65,368679,0.799,92.62,1.1833,0.1145,0.0135,437580
2021-07-16T00:00:00.000+0000,71.81,133926,0.7943,92.69,1.1812,0.1133,0.0134,439687
2021-07-19T00:00:00.000+0000,66.42,82565,0.7926,92.89,1.1814,0.113,0.0135,439687
2021-07-20T00:00:00.000+0000,67.42,561629,0.7846,92.97,1.1794,0.1117,0.0134,439687
2021-07-21T00:00:00.000+0000,70.3,503030,0.7889,92.75,1.1784,0.1111,0.0135,439687
2021-07-22T00:00:00.000+0000,71.91,435181,0.7956,92.82,1.1793,0.1126,0.0135,439687
2021-07-23T00:00:00.000+0000,72.07,274778,0.7959,92.91,1.1773,0.113,0.0136,435598
2021-07-26T00:00:00.000+0000,71.91,395743,0.7957,92.65,1.1773,0.113,0.0136,435598
2021-07-27T00:00:00.000+0000,71.65,333123,0.7974,92.43,1.1808,0.1134,0.0136,435598
2021-07-28T00:00:00.000+0000,72.39,318911,0.7942,92.32,1.1823,0.1127,0.0136,435598
2021-07-29T00:00:00.000+0000,73.62,294462,0.7987,91.86,1.1846,0.1137,0.0136,435598
2021-07-30T00:00:00.000+0000,73.95,303700,0.8033,92.17,1.1893,0.1146,0.0137,439225
2021-08-02T00:00:00.000+0000,71.26,448200,0.8021,92.05,1.1867,0.1133,0.0137,439225
2021-08-03T00:00:00.000+0000,70.56,509938,0.7999,92.08,1.1875,0.1133,0.0137,439225
2021-08-04T00:00:00.000+0000,68.15,582924,0.7979,92.27,1.1869,0.1135,0.0137,439225
2021-08-05T00:00:00.000+0000,69.09,416331,0.7971,92.24,1.1837,0.1131,0.0137,439225
2021-08-06T00:00:00.000+0000,68.28,537136,0.7999,92.8,1.1836,0.1135,0.0137,438777
2021-08-09T00:00:00.000+0000,66.48,598381,0.7955,92.95,1.175,0.1121,0.0136,438777
2021-08-10T00:00:00.000+0000,68.29,452126,0.7953,93.06,1.1738,0.1118,0.0136,438777
2021-08-11T00:00:00.000+0000,69.25,513292,0.7988,92.91,1.1723,0.112,0.0135,438777
2021-08-12T00:00:00.000+0000,69.09,352465,0.7996,93.04,1.1742,0.113,0.0136,438777
2021-08-13T00:00:00.000+0000,68.44,272033,0.7987,92.52,1.1736,0.113,0.0136,435544
2021-08-16T00:00:00.000+0000,67.29,334844,0.799,92.63,1.1795,0.1136,0.0137,435544
2021-08-17T00:00:00.000+0000,66.59,235303,0.7956,93.13,1.178,0.1133,0.0136,435544
2021-08-18T00:00:00.000+0000,65.46,121197,0.792,93.14,1.171,0.1122,0.0136,435544
2021-08-19T00:00:00.000+0000,63.69,88237,0.7897,93.57,1.1703,0.1122,0.0135,435544
2021-08-20T00:00:00.000+0000,62.32,365009,0.7793,93.5,1.1677,0.1106,0.0135,432564
2021-08-23T00:00:00.000+0000,65.64,397290,0.7797,92.96,1.1698,0.1108,0.0135,432564
2021-08-24T00:00:00.000+0000,67.54,335888,0.7905,92.89,1.1745,0.1122,0.0135,432564
2021-08-25T00:00:00.000+0000,68.36,353742,0.7939,92.83,1.1753,0.1132,0.0136,432564
2021-08-26T00:00:00.000+0000,67.42,344286,0.7944,93.06,1.1774,0.1135,0.0136,432564
2021-08-27T00:00:00.000+0000,68.74,326056,0.7883,92.69,1.1756,0.1133,0.0135,425395
2021-08-30T00:00:00.000+0000,69.21,360797,0.793,92.65,1.1799,0.1148,0.0136,425395
2021-08-31T00:00:00.000+0000,68.5,325853,0.7931,92.63,1.1797,0.1154,0.0136,425395
2021-09-01T00:00:00.000+0000,68.59,399497,0.7926,92.45,1.181,0.1151,0.0136,425395
2021-09-02T00:00:00.000+0000,69.99,403314,0.7923,92.23,1.1841,0.1151,0.0137,425395
2021-09-03T00:00:00.000+0000,69.29,313086,0.7967,92.04,1.1876,0.1157,0.0137,423867
2021-09-07T00:00:00.000+0000,68.35,481704,0.7978,92.52,1.1875,0.1155,0.0137,423867
2021-09-08T00:00:00.000+0000,69.3,389325,0.7907,92.65,1.1844,0.1152,0.0136,423867
2021-09-09T00:00:00.000+0000,68.14,556451,0.7878,92.48,1.1819,0.1149,0.0137,423867
2021-09-10T00:00:00.000+0000,69.72,411079,0.7897,92.58,1.1826,0.1153,0.0137,417445
2021-09-13T00:00:00.000+0000,70.45,390939,0.7887,92.62,1.1812,0.1155,0.0137,417445
2021-09-14T00:00:00.000+0000,70.46,414231,0.7906,92.65,1.1812,0.1157,0.0138,417445
2021-09-15T00:00:00.000+0000,72.61,418665,0.788,92.49,1.1805,0.1157,0.0137,417445
2021-09-16T00:00:00.000+0000,72.61,298412,0.7925,92.86,1.182,0.1168,0.0138,417445
2021-09-17T00:00:00.000+0000,71.97,119933,0.7886,93.2,1.1767,0.1159,0.0138,413964
2021-09-20T00:00:00.000+0000,70.29,75837,0.7835,93.24,1.173,0.115,0.0137,413964
2021-09-21T00:00:00.000+0000,70.56,393403,0.7811,93.2,1.173,0.1148,0.0136,413964
2021-09-22T00:00:00.000+0000,72.23,381061,0.78,93.46,1.1723,0.1152,0.0137,413964
2021-09-23T00:00:00.000+0000,73.3,403405,0.7821,93.1,1.1688,0.1155,0.0137,413964
2021-09-24T00:00:00.000+0000,73.98,350382,0.7898,93.33,1.174,0.1167,0.0138,418542
2021-09-27T00:00:00.000+0000,75.45,417829,0.7906,93.38,1.1723,0.1168,0.0138,418542
2021-09-28T00:00:00.000+0000,75.29,476143,0.792,93.77,1.1697,0.1163,0.0138,418542
2021-09-29T00:00:00.000+0000,74.83,424193,0.7888,94.34,1.1686,0.1155,0.0137,418542
2021-09-30T00:00:00.000+0000,75.03,583189,0.7841,94.25,1.1602,0.1141,0.0137,418542
2021-10-01T00:00:00.000+0000,75.88,388996,0.7884,94.04,1.1574,0.1143,0.0138,420887
2021-10-04T00:00:00.000+0000,77.62,458006,0.7921,93.81,1.1607,0.1161,0.0137,420887
2021-10-05T00:00:00.000+0000,78.93,449617,0.7943,93.98,1.1618,0.1167,0.0138,420887
2021-10-06T00:00:00.000+0000,77.43,459055,0.7947,94.27,1.1596,0.1172,0.0138,420887
2021-10-07T00:00:00.000+0000,78.3,545008,0.7945,94.22,1.1555,0.1166,0.0138,420887
2021-10-08T00:00:00.000+0000,79.35,662010,0.797,94.07,1.156,0.1167,0.0139,426975
2021-10-11T00:00:00.000+0000,80.52,653756,0.801,94.32,1.1566,0.117,0.0139,426975
2021-10-12T00:00:00.000+0000,80.64,598181,0.8013,94.52,1.1554,0.1165,0.0139,426975
2021-10-13T00:00:00.000+0000,80.44,487220,0.8015,94.08,1.1534,0.1169,0.0139,426975
2021-10-14T00:00:00.000+0000,81.31,399813,0.8041,93.96,1.16,0.1178,0.0139,426975
2021-10-15T00:00:00.000+0000,82.28,277953,0.8081,93.94,1.1592,0.1183,0.014,426544
2021-10-18T00:00:00.000+0000,82.44,134098,0.8082,93.95,1.1597,0.1186,0.0141,426544
2021-10-19T00:00:00.000+0000,82.96,82607,0.8083,93.79,1.1614,0.1189,0.014,426544
2021-10-20T00:00:00.000+0000,83.87,530693,0.8095,93.56,1.1632,0.1198,0.0141,426544
2021-10-21T00:00:00.000+0000,82.5,567503,0.8114,93.77,1.1655,0.1203,0.0141,426544
2021-10-22T00:00:00.000+0000,83.76,465355,0.8084,93.61,1.1625,0.1196,0.0141,430812
2021-10-25T00:00:00.000+0000,83.76,568725,0.8083,93.81,1.164,0.1197,0.0142,430812
2021-10-26T00:00:00.000+0000,84.65,467716,0.8078,93.95,1.1612,0.1198,0.0143,430812
2021-10-27T00:00:00.000+0000,82.66,529952,0.807,93.86,1.1598,0.1196,0.0144,430812
2021-10-28T00:00:00.000+0000,82.81,491585,0.8084,93.35,1.16,0.1188,0.0142,430812
2021-10-29T00:00:00.000+0000,83.57,507309,0.81,94.12,1.1684,0.1201,0.0143,434102
2021-11-01T00:00:00.000+0000,84.05,412309,0.8076,93.88,1.1557,0.1183,0.0141,434102
2021-11-02T00:00:00.000+0000,83.91,429608,0.8082,94.09,1.16,0.1188,0.014,434102
2021-11-03T00:00:00.000+0000,80.86,546577,0.8059,93.86,1.1579,0.1173,0.014,434102
2021-11-04T00:00:00.000+0000,78.81,701119,0.8079,94.35,1.1616,0.1178,0.0139,434102
2021-11-05T00:00:00.000+0000,81.27,531054,0.8031,94.32,1.1555,0.117,0.014,435104
2021-11-08T00:00:00.000+0000,81.93,393953,0.8032,94.05,1.1569,0.117,0.014,435104
2021-11-09T00:00:00.000+0000,84.15,504832,0.8037,93.96,1.1592,0.1177,0.014,435104
2021-11-10T00:00:00.000+0000,81.34,555215,0.8041,94.85,1.1596,0.1176,0.0141,435104
2021-11-11T00:00:00.000+0000,81.59,475436,0.8009,95.18,1.1486,0.1158,0.014,435104
2021-11-12T00:00:00.000+0000,80.79,390304,0.7944,95.13,1.1451,0.1152,0.014,433003
2021-11-15T00:00:00.000+0000,80.88,343484,0.7971,95.41,1.1442,0.1151,0.0137,433003
2021-11-16T00:00:00.000+0000,80.76,325668,0.7991,95.92,1.1366,0.1147,0.0138,433003
2021-11-17T00:00:00.000+0000,78.36,174471,0.7958,95.83,1.1321,0.1143,0.0137,433003
2021-11-18T00:00:00.000+0000,79.01,83984,0.7929,95.54,1.1321,0.1145,0.0138,433003
2021-11-19T00:00:00.000+0000,76.1,623448,0.7934,96.07,1.1368,0.1135,0.0137,434020
2021-11-22T00:00:00.000+0000,76.75,465768,0.7903,96.5,1.1276,0.112,0.0136,434020
2021-11-23T00:00:00.000+0000,78.5,506987,0.7873,96.49,1.1242,0.112,0.0133,434020
2021-11-24T00:00:00.000+0000,78.39,328848,0.7889,96.84,1.1245,0.1124,0.0135,434020
2021-11-26T00:00:00.000+0000,68.15,844630,0.7897,96.09,1.121,0.1114,0.0134,433111
2021-11-29T00:00:00.000+0000,69.95,675090,0.7859,96.34,1.1293,0.1104,0.0132,433111
2021-11-30T00:00:00.000+0000,66.18,722475,0.7851,95.99,1.1293,0.111,0.0134,433111
2021-12-01T00:00:00.000+0000,65.57,602447,0.7828,96.05,1.133,0.1105,0.0135,433111
2021-12-02T00:00:00.000+0000,66.5,668293,0.7806,96.13,1.132,0.1099,0.0135,433111
2021-12-03T00:00:00.000+0000,66.26,449974,0.7802,96.12,1.1306,0.11,0.0136,432870
2021-12-06T00:00:00.000+0000,69.49,401060,0.7802,96.29,1.1305,0.1092,0.0135,432870
2021-12-07T00:00:00.000+0000,72.05,496528,0.7836,96.37,1.1287,0.11,0.0135,432870
2021-12-08T00:00:00.000+0000,72.36,464846,0.7908,95.89,1.1277,0.111,0.0135,432870
2021-12-09T00:00:00.000+0000,70.94,393205,0.7904,96.27,1.1346,0.1127,0.0136,432870
2021-12-10T00:00:00.000+0000,71.67,397883,0.7869,96.05,1.1293,0.1112,0.0136,428286
2021-12-13T00:00:00.000+0000,71.29,406604,0.7862,96.32,1.1312,0.1118,0.0136,428286
2021-12-14T00:00:00.000+0000,70.73,359454,0.7808,96.57,1.1285,0.1105,0.0136,428286
2021-12-15T00:00:00.000+0000,70.87,294337,0.7772,96.51,1.1261,0.1099,0.0136,428286
2021-12-16T00:00:00.000+0000,72.38,142541,0.779,96.04,1.1291,0.1112,0.0136,428286
2021-12-17T00:00:00.000+0000,70.86,78125,0.7825,96.57,1.1334,0.1113,0.0136,423571
2021-12-20T00:00:00.000+0000,68.23,492217,0.7753,96.55,1.1244,0.1106,0.0135,423571
2021-12-21T00:00:00.000+0000,71.12,358779,0.773,96.49,1.1278,0.1105,0.0135,423571
2021-12-22T00:00:00.000+0000,72.76,306709,0.7738,96.08,1.1288,0.1119,0.0135,423571
2021-12-23T00:00:00.000+0000,73.79,270223,0.7781,96.02,1.1329,0.1128,0.0136,423571
2021-12-27T00:00:00.000+0000,75.57,268490,0.7804,96.09,1.1324,0.125,0.0136,419995
2021-12-28T00:00:00.000+0000,75.98,249728,0.782,96.2,1.133,0.1133,0.0136,419995
2021-12-29T00:00:00.000+0000,76.56,283557,0.7805,95.93,1.1315,0.1137,0.0136,419995
2021-12-30T00:00:00.000+0000,76.99,231163,0.7823,95.97,1.136,0.114,0.0135,419995
2021-12-31T00:00:00.000+0000,75.21,237118,0.7847,95.67,1.1325,0.1136,0.0134,417851
